"Codigo","Nombre","Categoria","Tecnologia","Estado","Departamento","Municipio","Ubicación","Altitud","LONGITUD","LATITUD","Fecha_instalacion","Fecha_suspension","Area Operativa","Corriente","Area Hidrografica","Zona Hidrografica","Subzona hidrografica","Entidad"
"3519500341","C.E LA PRIMAVERA [3519500341]","Agrometeorológica","Automática con Telemetría","Activa","Casanare","Aguazul","    (-72.393833333, 5.173944444)","229","-72.393833333","5.173944444","04/04/2025",,"Area Operativa 06 - Boyacá-Casanare-Vichada",,"Orinoco","Meta","Río Cusiana","FEDERACIÓN NACIONAL DE ARROCEROS"
"0054010010","ISTMINA [54010010]","Climatológica Ordinaria","Automática con Telemetría","Activa","Choco","Istmina","    (-76.689222222, 5.15875)","78","-76.689222222","5.15875","15/01/1967",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río San Juan Alto","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0024015120","ISLA DEL SANTUARIO [24015120]","Climatológica Principal","Convencional","Activa","Cundinamarca","Fúquene","    (-73.73480556, 5.467277778)","2,580","-73.73480556","5.467277778","15/05/1942",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Sogamoso","Río Suárez","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023085070","DELIRIO EL HDA  [23085070]","Meteorológica Especial","Convencional","Suspendida","Antioquia","Yolombó","    (-75.05, 6.6)","1,680","-75.05","6.6","15/01/1956","15/04/1974","Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Medio Magdalena","Rió San Bartolo y otros directos al Magdalena Medio","FEDERACIÓN NACIONAL DE CAFETEROS"
"2120700257","QUEBRADA PEÑA NEGRA CUENCA ALTA [2120700257]","Limnimétrica","Convencional","Activa","Cundinamarca","Guatavita","    (-73.820472222, 4.876472222)","2,840","-73.820472222","4.876472222","12/04/2012",,"Area Operativa 11 - Cundinamarca-Amazonas","QUEBRADA PEÑA NEGRA","Magdalena Cauca","Alto Magdalena","Río Bogotá","CORPORACION AUTÓNOMA REGIONAL DEL GUAVIO"
"0029045170","PUNTA CANGREJO  [29045170]","Climatológica Principal","Convencional","Activa","Atlantico","Juan De Acosta","    (-75.1, 10.85)","47","-75.1","10.85","21/12/2005",,"Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Caribe","Caribe - Litoral","Arroyos Directos al Caribe","ESTACIONES PARTICULARES"
"2308700360","CONCEPCIÓN","Limnigráfica","Automática con Telemetría","Activa","Antioquia","Concepción","    (-75.259508889, 6.392978056)","1,833","-75.259508889","6.392978056","12/02/2025",,"Area Operativa 01 - Antioquia-Chocó","QUEBRADA LA ADUANILLA","Magdalena Cauca","Medio Magdalena","Río Nare","CORPORACIÓN AUTÓNOMA REGIONAL DE LAS CUENCAS DE LOS RIOS NEGRO Y NARE"
"0026170120","DESCANSO EL  [26170120]","Pluviométrica","Convencional","Activa","Caldas","Marmato","    (-75.63333333, 5.483333333)","1,650","-75.63333333","5.483333333","15/10/1980",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío y Otros Directos al Cauca","FEDERACIÓN NACIONAL DE CAFETEROS"
"0013075030","TURIPANA [13075030]","Climatológica Principal","Convencional","Activa","Cordoba","Cereté","    (-75.80188889, 8.839527778)","20","-75.80188889","8.839527778","15/05/1960",,"Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Caribe","Sinú","Bajo Sinú","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0011070090","STA BARBARA  [11070090]","Pluviográfica","Convencional","Activa","Antioquia","Urrao","    (-76.06666667, 6.4)","2,595","-76.06666667","6.4","15/03/1978",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Murrí","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0016055080","MARAVILLA LA [16055080]","Pluviográfica","Convencional","Suspendida","Norte De Santander","San Calixto","    (-73.21361111, 8.407777778)","1,650","-73.21361111","8.407777778","15/07/1986","10/08/2009","Area Operativa 08 - Santanderes-Arauca",,"Caribe","Catatumbo","Río Algodonal (Alto Catatumbo)","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0044137070","MONOCHOA [44137070]","Limnimétrica","Convencional","Activa","Amazonas","Santander (Araracuara)","    (-72.549997222, -0.7)","133","-72.549997222","-0.7","15/04/1984",,"Area Operativa 11 - Cundinamarca-Amazonas","CAQUETÁ","Amazonas","Caquetá","Río Caqueta Bajo","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026105090","HERACLIO URIBE  [26105090]","Climatológica Ordinaria","Convencional","Suspendida","Valle Del Cauca","Sevilla","    (-75.91666667, 4.266666667)","1,540","-75.91666667","4.266666667","15/04/1952","15/12/1991","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Paila","FEDERACIÓN NACIONAL DE CAFETEROS"
"0021217210","CALIFORNIA [21217210]","Limnimétrica","Convencional","Suspendida","Tolima","Ibagué","    (-75.33333333, 4.566666667)","1,760","-75.33333333","4.566666667","15/06/1983","15/02/2002","Area Operativa 10 - Tolima","QUEBRADA LA HONDA","Magdalena Cauca","Alto Magdalena","Río Coello","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"3206500307","FEDEARROZ_GRANADA_EL CASTILLO_4G [3206500307]","Agrometeorológica","Automática con Telemetría","Activa","Meta","El Castillo","    (-73.8218, 3.627961111)","188","-73.8218","3.627961111","24/05/2025",,"Area Operativa 03 - Meta-Guaviare-Guainía",,"Orinoco","Guaviare","Río Ariari","FEDERACIÓN NACIONAL DE ARROCEROS"
"0024020110","ESC VOCACIONAL  [24020110]","Pluviométrica","Convencional","Suspendida","Cundinamarca","Pacho","    (-74.2, 5.166666667)","1,940","-74.2","5.166666667","15/01/1964","15/06/1967","Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Medio Magdalena","Río Negro","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"3602500125","MONTEBELLO  [3602500125]","Meteorológica Especial","Automática sin Telemetría","Activa","Arauca","Tame","    (-72.246077778, 6.298544444)","3,085","-72.246077778","6.298544444","06/11/2018",,"Area Operativa 06 - Boyacá-Casanare-Vichada",,"Orinoco","Casanare","Río Casanare","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021180090","DESMOTADORA  [21180090]","Pluviométrica","Convencional","Suspendida","Tolima","Guamo","    (-74.96666667, 4.033333333)","300","-74.96666667","4.033333333","15/02/1960","15/01/1961","Area Operativa 10 - Tolima",,"Magdalena Cauca","Alto Magdalena","Río Luisa y otros directos al Magdalena","INSTITUTO DE FOMENTO ALGODONERO"
"0026067020","AGRADO EL  [26067020]","Limnimétrica","Convencional","Suspendida","Cauca","Miranda","    (-76.2, 3.25)","1,151","-76.2","3.25","15/08/1965","15/12/1967","Area Operativa 09 - Cauca-Valle-Caldas","DESBARATADO","Magdalena Cauca","Cauca","Río Desbaratado","INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA"
"3503500396","LAGUNA SECA AUT - [3503500396]","Meteorológica Especial","Automática sin Telemetría","Activa","Cundinamarca","Fómeque","    (-73.787222222, 4.677916667)","3,617","-73.787222222","4.677916667","12/11/2015",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Orinoco","Meta","Río Guatiquía","PARQUES NACIONALES NATURALES"
"0021065012","ALTA MONTAÑA  [21065012]","Climatológica Ordinaria","Automática sin Telemetría","Activa","Huila","Garzón","    (-75.53759336, 2.151985)","1,848","-75.53759336","2.151985",,,"Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Ríos directos Magdalena (md)","EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGíA"
"0011100010","VIGIA DE CURVARADO [11100010]","Pluviométrica","Convencional","Suspendida","Choco","Carmen Del Darién  (Curbaradó)","    (-76.91666667, 7.083333333)","25","-76.91666667","7.083333333","15/06/1972","15/02/2002","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Murindó - Directos al Atrato","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021201120","CASITA LA  [21201120]","Pluviométrica","Convencional","Activa","Cundinamarca","La Calera","    (-74.01666667, 4.633333333)","3,045","-74.01666667","4.633333333","15/03/1973",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0053077010","ANGOSTURA RIO MICAY AUT [53077010]","Limnigráfica","Automática sin Telemetría","Activa","Cauca","López","    (-77.24102778, 2.801222222)","120","-77.24102778","2.801222222","15/03/1960",,"Area Operativa 07 - Nariño-Putumayo","MICAY","Pacifico","Tapaje - Dagua - Directos","Río San Juan del Micay","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0014010070","ESC NAVAL  [14010070]","Pluviométrica","Convencional","Suspendida","Bolivar","Cartagena De Indias","    (-75.51666667, 10.4)","1","-75.51666667","10.4","15/01/1958","15/08/1965","Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Caribe","Caribe - Litoral","Arroyos Directos al Caribe","INSTITUTO COLOMBIANO DE ENERGÍA ELÉCTRICA (ELECTRAGUAS)"
"0026125150","JOYA LA  [26125150]","Climatológica Ordinaria","Convencional","Suspendida","Risaralda","Pereira","    (-75.78333333, 4.766666667)","1,250","-75.78333333","4.766666667","15/01/1976","15/12/1986","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río La Vieja","FEDERACIÓN NACIONAL DE CAFETEROS"
"0011125010","TERESITA LA [11125010]","Climatológica Ordinaria","Convencional","Suspendida","Choco","Riosucio","    (-77.5, 7.0)","50","-77.5","7","15/03/1972","15/02/2002","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026187090","PIEDRAS CANAL BP2A  [26187090]","Limnimétrica","Convencional","Suspendida","Antioquia","La Ceja","    (-75.43333333, 5.933333333)","2,070","-75.43333333","5.933333333","15/05/1956","15/12/1989","Area Operativa 01 - Antioquia-Chocó","PIEDRAS","Magdalena Cauca","Cauca","Río Arma","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0023190410","BRASIL EL [23190410]","Pluviométrica","Convencional","Suspendida","Santander","Tona","    (-73.01666667, 7.15)","190","-73.01666667","7.15","15/07/1968","15/11/1971","Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Medio Magdalena","Río Lebrija y otros directos al Magdalena","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0024030100","TERMOPAIPA  [24030100]","Pluviométrica","Convencional","Suspendida","Boyacá","Paipa","    (-73.15, 5.766666667)","2,580","-73.15","5.766666667","15/11/1955","15/06/1963","Area Operativa 06 - Boyacá-Casanare-Vichada",,"Magdalena Cauca","Sogamoso","Río Chicamocha","INSTITUTO COLOMBIANO DE ENERGÍA ELÉCTRICA (ELECTRAGUAS)"
"0027010990","BOQUERON AMALFI  [27010990]","Pluviográfica","Convencional","Activa","Antioquia","Amalfi","    (-75.0, 6.866666667)","1,600","-75","6.866666667","15/02/1982",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Nechí","Río Porce","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0037057160","PTE INTERNACIONA  - AUT  [37057160]","Limnigráfica","Automática con Telemetría","Activa","Arauca","Arauca","    (-70.73333333, 7.083333333)","130","-70.73333333","7.083333333","05/05/2010",,"Area Operativa 08 - Santanderes-Arauca","ARAUCA","Orinoco","Arauca","Directos Río Arauca (md)","GOBERNACIÓN DE ARAUCA"
"1704500201","SANTA CATALINA [1704500201]","Pluviométrica","Convencional","Activa","Archipielago De San Andres, Providencia Y Santa Catalina","San Andres Y  Providencia (Santa Isabel)","    (-81.372204, 13.383408)","133","-81.372204","13.383408","01/02/2022",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Caribe","Islas Caribe","Providencia","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"1602500044","GRAMALOTE - AUT   [1602500044]","Climatológica Principal","Automática con Telemetría","Activa","Norte De Santander","Gramalote","    (-72.803027778, 7.913166667)","1,214","-72.803027778","7.913166667","29/06/2017",,"Area Operativa 08 - Santanderes-Arauca",,"Caribe","Catatumbo","Río Zulia","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0027025020","CHARCON LIBERIA [27025020]","Climatológica Ordinaria","Convencional","Suspendida","Antioquia","Anorí","    (-75.0, 7.383333333)","165","-75","7.383333333","15/06/1970","15/10/1985","Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Nechí","Alto Nechí","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"2502500254","ESTACIÓN CHINÚ [2502500254]","Climatológica Principal","Automática con Telemetría","Activa","Cordoba","Chinú","    (-75.405461111, 9.104619444)","21","-75.405461111","9.104619444","19/08/2023",,"Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL SINU Y DEL SAN JORGE"
"0044037120","BOCATOMA 1 [44037120]","Limnimétrica","Convencional","Suspendida","Caqueta","Florencia","    (-75.64258333, 1.649638889)","480","-75.64258333","1.649638889","15/08/1970","26/02/2026","Area Operativa 04 - Huila-Caquetá","DEDO","Amazonas","Caquetá","Río Orteguaza","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026097120","SAN LORENZO  [26097120]","Limnigráfica","Convencional","Suspendida","Valle Del Cauca","Guacarí","    (-76.36666667, 3.766666667)","956","-76.36666667","3.766666667","15/09/1975","15/12/1981","Area Operativa 09 - Cauca-Valle-Caldas","GUABAS","Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"3523500318","FEDEARROZ_PAZ_ARIPORO_CARIBE [3523500318]","Agrometeorológica","Automática con Telemetría","Activa","Casanare","Paz De Ariporo","    (-71.537469444, 5.7289)","168","-71.537469444","5.7289","19/02/2022",,"Area Operativa 06 - Boyacá-Casanare-Vichada",,"Orinoco","Meta","Río Pauto","FEDERACIÓN NACIONAL DE ARROCEROS"
"0032060050","LEJANIAS [32060050]","Pluviométrica","Convencional","Suspendida","Meta","Lejanías","    (-74.01666667, 3.533333333)","680","-74.01666667","3.533333333","15/09/1979","15/07/1990","Area Operativa 03 - Meta-Guaviare-Guainía",,"Orinoco","Guaviare","Río Ariari","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023067100","AGUA FRIA  [23067100]","Limnimétrica","Convencional","Activa","Cundinamarca","Quebradanegra","    (-74.48333333, 5.1)","1,400","-74.48333333","5.1","15/05/1995",,"Area Operativa 11 - Cundinamarca-Amazonas","QUEBRADA CHARCÓN","Magdalena Cauca","Medio Magdalena","Río Negro","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0025025000","EL DIFICIL - PUEBLO NUEVO [25025000]","Pluviométrica","Convencional","Activa","Magdalena","Ariguaní (El Dificil)","    (-74.08580556, 9.911972222)","120","-74.08580556","9.911972222","05/05/2013",,"Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Magdalena Cauca","Cesar","Río Ariguaní","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023197480","PTE NARINO  [23197480]","Limnimétrica","Convencional","Activa","Santander","Bucaramanga","    (-73.13333333, 7.166666667)","600","-73.13333333","7.166666667","15/05/1981",,"Area Operativa 08 - Santanderes-Arauca","DE ORO","Magdalena Cauca","Medio Magdalena","Río Lebrija y otros directos al Magdalena","CORPORACIÓN AUTÓNOMA REGIONAL DE DEFENSA DE LA MESETA DE BUCARAMANGA"
"0025015010","CENTRO ALEGRE [25015010]","Pluviométrica","Convencional","Activa","Cordoba","Planeta Rica","    (-75.63227778, 8.180777778)","170","-75.63227778","8.180777778","15/12/1973",,"Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"2614700191","ENCUENTROS [2614700191]","Limnimétrica","Convencional","Activa","Risaralda","Belén De Umbría","    (-75.815388889, 5.231305556)","1,245","-75.815388889","5.231305556","19/09/2018",,"Area Operativa 09 - Cauca-Valle-Caldas","RÍO RISARALDA","Magdalena Cauca","Cauca","Río Risaralda","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026125200","ESPAÑOLA LA  [26125200]","Climatológica Ordinaria","Convencional","Activa","Quindío","Quimbaya","    (-75.86666667, 4.583333333)","980","-75.86666667","4.583333333","15/01/1972",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río La Vieja","CORPORACIÓN AUTÓNOMA REGIONAL DEL QUINDÍO"
"2604500039","CORINTO - AUT  [2604500039]","Climatológica Principal","Automática con Telemetría, Convencional","En Mantenimiento","Cauca","Corinto","    (-76.25, 3.18)","1,036","-76.25","3.18","20/12/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Palo","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0015080070","SILLAMANA [15080070]","Pluviométrica","Automática con Telemetría, Convencional","Activa","La Guajira","Uribia","    (-71.51588889, 11.89941667)","115","-71.51588889","11.89941667","15/07/1971",,"Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Caribe","Caribe - Guajira","Río Carraipia - Paraguachon, Directos al Golfo Maracaibo","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021237010","NARINO - AUT [21237010]","Limnigráfica","Automática con Telemetría, Convencional","Activa","Cundinamarca","Nariño","    (-74.838375, 4.387777778)","277","-74.838375","4.387777778","15/08/1977",,"Area Operativa 10 - Tolima","MAGDALENA","Magdalena Cauca","Alto Magdalena","Río Opía","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"2620000018","ANGELÓPOLIS - AUT  [2620000018]","Pluviográfica","Automática con Telemetría","Activa","Antioquia","Angelópolis","    (-75.711777778, 6.121972222)","1,741","-75.711777778","6.121972222","07/03/2013",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Directos Río Cauca  entre Río San Juan y  Pto Valdivia","CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA"
"2106700176","LAS VUELTAS MG4 [2106700176]","Limnigráfica","Automática con Telemetría","Activa","Huila","Gigante","    (-75.538011111, 2.527461111)","573","-75.538011111","2.527461111","01/06/2015",,"Area Operativa 04 - Huila-Caquetá","MAGDALENA","Magdalena Cauca","Alto Magdalena","Ríos directos Magdalena (md)","EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGíA"
"0023190260","LAGUNA LA [23190260]","Pluviométrica","Convencional","Activa","Santander","Lebrija","    (-73.21361111, 7.079722222)","150","-73.21361111","7.079722222","15/05/1967",,"Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Medio Magdalena","Río Lebrija y otros directos al Magdalena","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021209260","DELTA 1  [21209260]","Limnimétrica","Convencional","Activa","Cundinamarca","Facatativá","    (-74.36666667, 4.833333333)","2,595","-74.36666667","4.833333333","15/09/1995",,"Area Operativa 11 - Cundinamarca-Amazonas","LOS ANDES","Magdalena Cauca","Alto Magdalena","Río Bogotá","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0026150150","PAPAYAL [26150150]","Pluviométrica","Convencional","Activa","Caldas","Villamaria","    (-75.48972222, 4.951666667)","2,304","-75.48972222","4.951666667","15/09/1970",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Chinchiná","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023190240","CNO SIETE [23190240]","Pluviométrica","Convencional","Suspendida","Santander","Rionegro","    (-73.45, 7.4)","2,200","-73.45","7.4","15/10/1965","15/07/1977","Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Medio Magdalena","Río Lebrija y otros directos al Magdalena","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0024020230","PUEBLO VIEJO [24020230]","Pluviométrica","Convencional","Activa","Santander","Coromoro","    (-72.94672222, 6.248777778)","2,107","-72.94672222","6.248777778","15/04/1983",,"Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Sogamoso","Río Fonce","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0022060080","PANDO EL [22060080]","Pluviométrica","Convencional","Activa","Tolima","Chaparral","    (-75.54886, 3.76099)","932","-75.54886","3.76099","15/07/1973",,"Area Operativa 10 - Tolima",,"Magdalena Cauca","Saldaña","Río Amoyá","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
